Time (Sec);S1;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S2;S20;S21;S22;S23;S24;S25;S26;S3;S4;S5;
8.926666666666652;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.86800639999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98866399999997;99.98936639999997;99.97243519999996;99.92045759999996;
9.026666666666651;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.86800639999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98866399999997;99.98936639999997;99.97243519999996;99.92045759999996;
9.086666666666652;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.86790639999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98866399999997;99.98936639999997;99.97243519999996;99.92045759999996;
9.086666666666652;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98866399999997;99.98936639999997;99.97243519999996;99.92045759999996;
9.105250666666652;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98866399999997;99.98936639999997;99.97243519999996;99.92035759999996;
9.105250666666652;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98866399999997;99.98936639999997;99.97243519999996;99.88531119999996;
9.106666666666651;100.0;99.99919999999997;99.99919999999997;99.98866399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98890879999996;99.98866399999997;99.98866399999997;99.99919999999997;99.99576799999997;99.98866399999997;99.98866399999997;99.98856399999997;99.98936639999997;99.97243519999996;99.88531119999996;
9.106666666666651;100.0;99.99919999999997;99.99919999999997;99.98856399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98880879999996;99.98866399999997;99.98856399999997;99.99919999999997;99.99576799999997;99.98856399999997;99.98866399999997;99.98856399999997;99.98936639999997;99.97233519999996;99.88531119999996;
9.106666666666651;100.0;99.99919999999997;99.99919999999997;99.98856399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98880879999996;99.98866399999997;99.98856399999997;99.99919999999997;99.99576799999997;99.98856399999997;99.98866399999997;99.98856399999997;99.98936639999997;99.93728879999996;99.88531119999996;
9.106666666666651;100.0;99.99919999999997;99.99919999999997;99.98856399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98880879999996;99.98856399999997;99.98856399999997;99.99919999999997;99.99576799999997;99.98856399999997;99.98866399999997;99.98856399999997;99.98936639999997;99.93728879999996;99.88531119999996;
9.11525066666665;100.0;99.99919999999997;99.99919999999997;99.98856399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98866399999997;99.88352479999998;99.99919999999997;99.89548159999995;99.98880879999996;99.98856399999997;99.98856399999997;99.99919999999997;99.99576799999997;99.98856399999997;99.98866399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.116339999999983;100.0;99.99919999999997;99.99919999999997;99.98856399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98856399999997;99.88342479999997;99.99919999999997;99.89548159999995;99.98880879999996;99.98856399999997;99.98856399999997;99.99919999999997;99.99576799999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.116339999999983;100.0;99.99919999999997;99.99919999999997;99.98856399999997;99.83285999999997;99.99919999999997;99.89548159999995;99.98856399999997;99.84837839999997;99.99919999999997;99.89548159999995;99.98880879999996;99.98856399999997;99.98856399999997;99.99919999999997;99.99576799999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.11666666666665;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.89538159999995;99.98856399999997;99.84837839999997;99.99909999999997;99.89538159999995;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.99566799999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.11666666666665;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.89538159999995;99.98856399999997;99.84837839999997;99.99909999999997;99.89538159999995;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.11666666666665;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.11666666666665;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.11666666666665;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.11666666666665;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.125250666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.126339999999981;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.126666666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.126666666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.88531119999996;
9.160610666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.93728879999996;99.86837999999996;
9.179194666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98926639999996;99.92035759999996;99.86837999999996;
9.180610666666649;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.83285999999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.86080879999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.126339999999983;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.226666666666649;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.326666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.426666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.526666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.626666666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.726666666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.826666666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
9.926666666666646;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
10.026666666666646;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81592879999997;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
10.086666666666646;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.81582879999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
10.086666666666646;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86837999999996;
10.105250666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.86827999999996;
10.105250666666647;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92035759999996;99.83323359999996;
10.106666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.92025759999996;99.83323359999996;
10.106666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98856399999997;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.88521119999996;99.83323359999996;
10.116666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98846399999996;99.98856399999997;99.98856399999997;99.98856399999997;99.97233519999996;99.88521119999996;99.83323359999996;
10.116666666666648;100.0;99.99909999999997;99.99909999999997;99.98856399999997;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98880879999996;99.98856399999997;99.98856399999997;99.99909999999997;99.98846399999996;99.98856399999997;99.98856399999997;99.98846399999996;99.97233519999996;99.88521119999996;99.83323359999996;
10.116666666666648;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98870879999996;99.98856399999997;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98856399999997;99.98846399999996;99.97233519999996;99.88521119999996;99.83323359999996;
10.116666666666648;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98856399999997;99.98846399999996;99.97233519999996;99.88521119999996;99.83323359999996;
10.125250666666648;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98856399999997;99.98846399999996;99.97223519999996;99.88521119999996;99.83323359999996;
10.125250666666648;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98856399999997;99.84837839999997;99.99909999999997;99.85737679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98856399999997;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126339999999981;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98846399999996;99.84827839999997;99.99909999999997;99.85737679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126339999999981;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98846399999996;99.81275839999996;99.99909999999997;99.85737679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99909999999997;99.99909999999997;99.98846399999996;99.78078239999996;99.99909999999997;99.86080879999994;99.98846399999996;99.81275839999996;99.99909999999997;99.85737679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99909999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.86070879999994;99.98846399999996;99.81275839999996;99.99899999999997;99.85727679999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.82223039999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.126666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.136339999999981;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.136666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.83323359999996;
10.160610666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.88521119999996;99.81630239999996;
10.179194666666648;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.93718879999996;99.86827999999996;99.81630239999996;
10.180610666666649;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.98870879999996;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.19919466666665;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.78078239999996;99.99899999999997;99.82566239999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.136339999999981;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.226666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.326666666666647;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.426666666666646;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.526666666666646;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.626666666666646;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.726666666666645;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.826666666666645;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
10.926666666666645;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
11.026666666666644;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76362239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
11.086666666666645;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.76352239999996;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
11.086666666666645;100.0;99.99899999999997;99.99899999999997;99.98846399999996;99.72800239999995;99.99899999999997;99.82223039999994;99.98846399999996;99.81275839999996;99.99899999999997;99.81512639999994;99.97177759999995;99.98846399999996;99.98846399999996;99.99899999999997;99.98846399999996;99.98846399999996;99.98846399999996;99.98846399999996;99.92025759999996;99.86827999999996;99.81630239999996;
